"Zone" "Ward" "Area" "Location" "Street" "Cases" "importDate"
6 64 "Kolathur" "Sundaram Nagar" "Sundaram Nagar I Street" 3 2021-05-07
6 64 "Kolathur" "Thenpalani Nagar" "Periyar Street Thenpalani Nagar" 3 2021-05-07
6 64 "Kolathur" "Poompuhar Nagar" "Poompuhar Nagar 10th Cross Street" 3 2021-05-07
6 64 "Kolathur" "Poompuhar Nagar" "1,2, 4  Cross Street" 3 2021-05-07
6 64 "Kolathur" "Thulasi Nagar" "Thulasi Nagar Main Street" 3 2021-05-07
6 67 "Peravallur" "Agaram" "Rangasayee Street" 4 2021-05-07
6 67 "Peravallur" "Gopal Colony Agaram" "Gopal Colony West Main Road" 3 2021-05-07
6 67 "Peravallur" "Agaram" "Loco Works 1st.Street" 3 2021-05-07
6 67 "Peravallur" "Agaram" "G.K.M. Colony E.V.R.Street 1st Street" 3 2021-05-07
6 69 "Ayanavaram" "Nagammaiyar Nagar" "Tikkakulam Street" 4 2021-05-07
6 69 "Perambur" "Sembium" "Sankarachari Madam Street" 4 2021-05-07
6 69 "Perambur" "Ramana Nagar Siruvallur" "Muniyappa Street" 4 2021-05-07
6 69 "Ayanavaram" "Nagammaiyar Nagar" "Mylappa Gramani Street" 3 2021-05-07
6 69 "Ayanavaram" "Nagammaiyar Nagar" "Pilkingtoan Road" 3 2021-05-07
6 70 "Jamaliya" "Jamaliya" "JAMALIYA NAGAR" 8 2021-05-07
6 70 "Perambur" "Nelvayal Nagar" "Muthumariamman Koil Street" 5 2021-05-07
6 70 "Mettupalayam" "Arundhathi Nagar" "Govindan Street" 4 2021-05-07
6 70 "Perambur" "Nelvayal Nagar" "Kumarasamy Street" 3 2021-05-07
6 70 "Perambur" "Perambur" "Vadivelu Street" 3 2021-05-07
6 70 "Jamaliya" "Jamaliya" "Perambur High Road" 3 2021-05-07
6 70 "Perambur" "Nelvayal Nagar" "Srinivasa Achari Stret" 3 2021-05-07
6 70 "Perambur" "Perambur" "Venkatraman Street" 3 2021-05-07
6 73 "Pattalam" "Pattalam" "Strahans Road" 4 2021-05-07
6 74 "Nammalwarpet" "Nammalwarpet" "Subrayan 4th Street" 4 2021-05-07
6 74 "Otteri" "Tnscb" "S.V.M. NAGAR TNSCP ROAD, U. BLOCK" 4 2021-05-07
6 74 "Nammalwarpet" "Nammalwarpet" "Subrayan 4th St. 4th Lane" 3 2021-05-07
6 75 "Otteri" "S.S.Puram Slum" "S.S.Puram `A Block 1st  Street" 3 2021-05-07
6 75 "Kosapet" "Kosapet" "Mooku Street" 3 2021-05-07
6 76 "Kosapet" "Kosapet" "Sachidanandam Street" 3 2021-05-07
6 77 "Choolai" "Choolai" "Avadi Srinivasa Street" 3 2021-05-07
7 79 "AMBATTUR" "AMBEDKAR STATUE" "SAKTHI VINAYAGAR KOIL STREET" 4 2021-05-07
7 79 "ORAGADAM" "ORAGADAM CSI CHURCH" "NADAMUNI STREET" 4 2021-05-07
7 79 "S.V.NAGAR" "ORAGADAM" "T.P. ELUMALAI STREET" 3 2021-05-07
7 79 "AMBATTUR" "AMBEDKAR STATUE" "BHARATHIDASAN STREET" 3 2021-05-07
7 79 "AMBATTUR" "AMBEDKAR STATUE" "KANNAGI STREET" 3 2021-05-07
7 79 "ORAGADAM" "ORAGADAM CSI CHURCH" "VALARMATHI NAGAR" 3 2021-05-07
7 80 "VIJAYALAKSHMIPURAM" "REDHILLS ROAD" "VAGESWARIAMMAN KOIL STREET" 7 2021-05-07
7 80 "BANU NAGAR" "PUDUR" "BANU NAGAR 19TH AVENUE" 6 2021-05-07
7 80 "BANU NAGAR" "PUDUR" "BANU NAGAR 6TH AVENUE" 5 2021-05-07
7 80 "PUDUR" "REDHILLS ROAD" "RAGUL STREET, IMMANUVEL NAGAR" 3 2021-05-07
7 80 "PUDUR" "REDHILLS ROAD" "THIRUMALAI PRIYA NAGAR 1 TO 15TH STREET" 3 2021-05-07
7 81 "VENKATAPURAM" "NEAR MAHA GANESA SCHOOL" "OLD POST OFFICE ROAD" 5 2021-05-07
7 81 "VENKATAPURAM" "LIBRARY" "SOUTH PARK STREET" 3 2021-05-07
7 82 "MENAMBEDU" "ARUMUGAM NAGAR" "ARUMUGAM NAGAR" 5 2021-05-07
7 82 "GANGAI NAGAR" "KALLIKUPPAM" "SRI MOOGAMBIGAI NAGAR" 4 2021-05-07
7 82 "PATTARAVAKKAM" "GNANAMURTHY NAGAR" "G.M. NAGAR MAIN ROAD" 4 2021-05-07
7 82 "PATTARAVAKKAM" "GNANAMURTHY NAGAR" "PARI NAGAR 5TH STREET" 3 2021-05-07
7 82 "PATTARAVAKKAM" "GNANAMURTHY NAGAR" "GANDHI STREET" 3 2021-05-07
7 82 "GANGAI NAGAR" "KALLIKUPPAM" "OMSAKTHINAGAR" 3 2021-05-07
7 83 "Korattur" "Water canal road" "Alliance orchid springs apartment Block 7" 5 2021-05-07
7 83 "KORATTUR" "SRINIVASAPURAM" "SRINIVASAPURAM 2ND MAIN ROAD" 4 2021-05-07
7 83 "KORATTUR" "NRS ROAD" "N R S ROAD" 4 2021-05-07
7 83 "Korattur" "Water canal road" "Alliance orchid springs apartment Block 6" 4 2021-05-07
7 83 "KORATTUR" "BALAJI NAGAR" "OLD POST OFFICE STREET" 4 2021-05-07
7 83 "Korattur" "Water canal road" "Alliance orchid springs apartment Block 3" 4 2021-05-07
7 83 "KORATTUR" "NEAR WATER TANK" "57 TH STREET" 3 2021-05-07
7 83 "Korattur" "Water canal road" "Alliance orchid springs apartment Block 5" 3 2021-05-07
7 83 "KORATTUR" "THATHANKUPPAM" "BAJANAI KOIL STREET" 3 2021-05-07
7 83 "KORATTUR" "SRI IYYAPPA NAGAR" "SRI IYAPPA NAGAR" 3 2021-05-07
7 84 "KORATTUR" "TNHB KORATTUR" "12TH STREET" 6 2021-05-07
7 84 "KORATTUR" "NEAR CHURCH" "CENTRAL AVENUE ,KORATTUR" 5 2021-05-07
7 84 "KORATTUR" "STATION ROAD" "SRS ROAD" 4 2021-05-07
7 84 "KORATTUR" "NEAR TIRUMULLAIVAYAL ROAD" "BHARATHI NAGAR" 3 2021-05-07
7 85 "AMBATTUR" "AMBATTUR LAKE" "M.K.B. NAGAR" 10 2021-05-07
7 85 "VARADHARAJAPURAM" "PILLAIYAR TEMPLE" "PATTRAVAKKAM ROAD" 5 2021-05-07
7 86 "ATHIPATTU" "ICF COLONY" "HOSPITAL ROAD N.C.COLONY" 4 2021-05-07
7 86 "Athipet" "Athipet" "Thirupathi Kodai Road" 4 2021-05-07
7 86 "ATHIPATTU" "NEW CENTURY SCHOOL" "SINDHU NADHI SALAI I.C.F" 3 2021-05-07
7 88 "A.N.W.EXTN" "SBOA.MATRIC.SCHOOL MAIN ROAD" "ANNA NAGAR WEST EXTN" 5 2021-05-07
7 88 "A.N.W.EXTN" "OPP USHA  FIRE OFFICE" "U R NAGAR  PADI" 4 2021-05-07
7 88 "Anna Nagar West Extn.," "Anna Nagar West Extn.," "W Block C Sector 3rd Avenue" 3 2021-05-07
7 89 "A.N.W.EXTN" "K S KALYANA MANDAPAM" "SREENIVASA NAGAR" 7 2021-05-07
7 89 "A.N.W.EXTN" "COLLECTOR NAGAR BUS STOP" "TVS COLONY" 4 2021-05-07
7 89 "A.N.W.EXTN" "GOLDEN FLATS BUS STOP" "GARDEN AVENUE" 3 2021-05-07
7 89 "A.N.W.EXTN" "COLLECTOR NAGAR BUS STOP" "RADIAL HOUSE A.N.W.E." 3 2021-05-07
7 89 "A.N.W.EXTN" "COLLECTOR NAGAR BUS STOP" "DWARAKA FLATS" 3 2021-05-07
7 90 "A.N.W.EXTN" "PADI KUPPAM MAIN ROAD" "GOLDEN JUBILEE FLATS" 3 2021-05-07
7 90 "A.N.W.EXTN" "PADI KUPPAM MAIN ROAD" "DR AMBEDKAR NAGAR" 3 2021-05-07
7 91 "MUGAPPAIR WEST" "WEST BUS STAND" "MUGAPAIR ERI SCHEME, CH-37" 9 2021-05-07
7 91 "MUGAPPAIR WEST" "WEST BUS STAND" "MUGAPAIR WEST 1 BLOCK" 6 2021-05-07
7 91 "MUGAPPAIR WEST" "WEST BUS STAND" "JASWANTH NAGAR MUGAPAIR WEST" 5 2021-05-07
7 91 "MUGAPPAIR WEST" "WEST BUS STAND" "KALAMEGAMSALAI" 3 2021-05-07
7 91 "MUGAPPAIR WEST" "WEST BUS STAND" "BLOCK 2 16TH STREET" 3 2021-05-07
7 91 "MUGAPPAIR WEST" "WEST BUS STAND" "BLOCK 7  9TH STREET" 3 2021-05-07
7 91 "MUGAPPAIR WEST" "WEST BUS STAND" "BLOCK 7  10TH STREET 4TH CROSS STREET" 3 2021-05-07
7 92 "MUGAPPAIR" "NEAR DAV GIRLS SCHOOL" "VELLALAR STREET" 3 2021-05-07
7 92 "Mogappair" "Mogappair West" "Sathazhvar St.," 3 2021-05-07
7 92 "7H BUS STAND" "MUGAPPAIR" "EVEREST COLONY" 3 2021-05-07
7 92 "MUGAPPAIR" "NEAR DAV GIRLS SCHOOL" "KARNAN STREET" 3 2021-05-07
7 93 "MUGAPPAIR EAST" "7 H BUS STAND" "TRINITY CHURCH ROAD G G NAGAR" 8 2021-05-07
7 93 "MUGAPPAIR EAST" "MUGAPPAIR EAST" "PUGAZHENDI SALAI" 5 2021-05-07
7 93 "MUGAPPAIR EAST" "NEAR MASUDHI" "VALAYAPATHI SALAI" 4 2021-05-07
7 93 "MUGAPPAIR EAST" "NEAR ONGC APPT" "GOLDEN GEORGE NAGAR" 3 2021-05-07
7 93 "MUGAPPAIR EAST" "TNSC BANK" "5thPARNAR SALAI 2ND CROSS ST" 3 2021-05-07
7 93 "MUGAPPAIR EAST" "MUGAPPAIR EAST" "CHURCH STREET G G NAGAR" 3 2021-05-07
8 94 "Villivakkam" "Villivakkam" "M T H ROAD" 3 2021-05-07
8 95 "Anna Nagar West" "G-Block And Bsnl Qtrs." "20th Main Road" 4 2021-05-07
8 96 "Ayanavaram" "Icf Colony" "ICF EAST COLONY" 13 2021-05-07
8 96 "Ayanavaram" "Konnur High Road" "Konnur High Road" 9 2021-05-07
8 96 "Ayanavaram" "Ayanavaram" "Palayakkaran Street" 4 2021-05-07
8 96 "Ayanavaram" "Ayanavaram" "METTU STREET" 4 2021-05-07
8 96 "Ayanavaram" "Railway Colony" "Bamfort road" 3 2021-05-07
8 96 "Ayanavaram" "Ayanavaram" "Munusamy Naidu Street" 3 2021-05-07
8 97 "Ayanavaram" "Palayam Pillai Nagar" "Palayam Pillai Nagar 1st And 2nd Street" 6 2021-05-07
8 97 "Ayanavaram" "Thanthai Periyar Nagar" "Thanthai Periyar Nagar Main Street" 4 2021-05-07
8 97 "Ayanavaram" "Ayanavaram" "Vellala Street" 4 2021-05-07
8 97 "Ayanavaram" "Ayanavaram" "Veerasamy Main Road" 3 2021-05-07
8 97 "Ayanavaram" "Ayanavaram" "Muthamman Koil Street" 3 2021-05-07
8 97 "Ayanavaram" "Ayanavaram" "Solai Street And Lanes" 3 2021-05-07
8 97 "Ayanavaram" "Ayanavaram" "Gopal Pillai Nagar" 3 2021-05-07
8 97 "Ayanavaram" "Ayanavaram" "Pachaikkal Veerasamy Street" 3 2021-05-07
8 97 "Ayanavaram" "Ayanavaram" "Solaiamman Koil Street" 3 2021-05-07
8 97 "Ayanavaram" "Ayanavaram" "PERIYAR SALAI" 3 2021-05-07
8 98 "Ayanavaram" "Dr. Ambedkar Nagar" "Dr.Ambedkar Nagar 2nd St" 5 2021-05-07
8 98 "Ayanavaram" "Ayanavaram" "Rangaiah Street" 4 2021-05-07
8 98 "Ayanavaram" "Sanyasipuram" "Sanyasipuram 1st Street" 3 2021-05-07
8 98 "Kilpauk" "Kilpauk" "IMH street" 3 2021-05-07
8 100 "Anna Nagar" "Anna Nagar" "7th Main Road" 3 2021-05-07
8 100 "Anna Nagar" "Anna Nagar" "8th Main Road" 3 2021-05-07
8 102 "Shenoy Nagar" "T.P. Chatiram" "Rajammal Street" 6 2021-05-07
8 102 "Shenoy Nagar" "T.P. Chatiram" "Ayyavoo Street" 5 2021-05-07
8 102 "Kilpauk" "Kilpauk" "TP Chathiram police qtrs street" 4 2021-05-07
8 102 "Anna Nagar East" "V.O.C. Nagar" "Nehru Street" 4 2021-05-07
8 102 "Anna Nagar East" "G Block" "G- Block 10th  Street" 3 2021-05-07
8 103 "Kilpauk" "Kellys" "Ormes Rd" 10 2021-05-07
8 103 "Kilpauk" "Kilpauk" "New Avadi Rd" 3 2021-05-07
8 104 "Purasaiwakkam" "Purasaiwakkam" "Letangs Road" 4 2021-05-07
8 104 "Purasaiwakkam" "Purasaiwakkam" "Brickklin Road" 4 2021-05-07
8 104 "Purasaiwakkam" "Purasaiwakkam" "Raja Annamalai Road" 3 2021-05-07
8 104 "Purasaiwakkam" "Purasaiwakkam" "Ramasamy Stret" 3 2021-05-07
8 104 "Purasaiwakkam" "Purasaiwakkam" "Vellala Street" 3 2021-05-07
8 104 "Purasaiwakkam" "Purasaiwakkam" "Pandaram Street" 3 2021-05-07
8 104 "Kilpauk" "Kilpauk" "police quarters street" 3 2021-05-07
8 105 "Arumbakkam" "Arumbakkam" "Sri Venkatesa Perumal Nagar" 8 2021-05-07
8 105 "Arumbakkam" "Ashok Nagar" "Ashoka Street" 6 2021-05-07
8 105 "Arumbakkam" "Sakthi Nagar" "Sakthi Nagar Main Road" 4 2021-05-07
8 105 "Arumbakkam" "Amaravathy Nagar" "Amaravathy Nagar Main Road" 3 2021-05-07
8 105 "Arumbakkam" "Mmda Colony" "Bharathidasan Street" 3 2021-05-07
8 105 "Arumbakkam" "Venkata Krishna Nagar" "Vengatakrishna Nagar 4th St" 3 2021-05-07
8 106 "Aminjikarai" "Voc Colony" "Voc Colony Iii Street" 9 2021-05-07
8 106 "Aminjikarai" "Ayyavoo Colony" "Lakshmiammal Street" 4 2021-05-07
8 106 "Aminjikarai" "Razak Garden" "Patel Street" 4 2021-05-07
8 107 "Chetpet" "Chetpet" "Mc Nichols Road  Bridge Dr.Guruswamy Bridge" 4 2021-05-07
8 107 "Chetpet" "Chetpet" "Gillcreast Avenue" 3 2021-05-07
8 108 "Choolaimedu" "Choolaimedu" "Tamilarveedhi" 4 2021-05-07
8 108 "Choolaimedu" "Choolaimedu" "Gandhi Road" 4 2021-05-07
8 108 "Choolaimedu" "Kamaraj Nagar" "Kamaraj Nagar 3rd Street" 3 2021-05-07
8 108 "Choolaimedu" "Avvai Nagar" "Avvai Nagar New West Street" 3 2021-05-07
9 109 "Choolaimedu" "Choolaimedu" "Vannier Street" 5 2021-05-07
9 109 "Choolaimedu" "Thiruvengadapuram" "Thiruvengadapuram 1st Street" 4 2021-05-07
9 109 "Choolaimedu" "Choolaimedu" "Sherfudin Street" 3 2021-05-07
9 109 "Choolaimedu" "Choolaimedu" "BASHA SAHIB STREET" 3 2021-05-07
9 110 "Nungambakkam" "Nungambakkam" "Sterling Road" 3 2021-05-07
9 111 "Nungambakkam" "Nungambakkam" "Anderson Road" 5 2021-05-07
9 111 "Nungambakkam" "Nungambakkam" "Moors Road" 4 2021-05-07
9 111 "Royapettah" "Royapettah" "Thandavarayan Street" 4 2021-05-07
9 111 "Gopalapuram" "Gopalapuram" "Padmavathiar Road" 3 2021-05-07
9 111 "Thousand Lights" "Thousand Lights" "Greams Road" 3 2021-05-07
9 112 "Kodambakkam" "Kodambakkam" "Bharatheeswarar Colony 1st Street" 3 2021-05-07
9 113 "Nungambakkam" "Nungambakkam" "Melpadi Muthu Street" 4 2021-05-07
9 114 "Chepauk" "Chepauk" "Bangaru Street" 3 2021-05-07
9 115 "Triplicane" "Triplicane" "Mallan Ponnappa Mudali Street" 4 2021-05-07
9 115 "Royapettah" "Royapettah" "Perumal M Street" 3 2021-05-07
9 116 "Chepauk" "Chepauk" "Namasivayam Street" 5 2021-05-07
9 116 "Triplicane" "Triplicane" "Thulasinga Perumal Koil 1st Street" 4 2021-05-07
9 116 "Chepauk" "Chepauk" "SAMY STREET" 3 2021-05-07
9 116 "Triplicane" "Triplicane" "Nagoji Street" 3 2021-05-07
9 116 "Triplicane" "Triplicane" "Hanumantharoyar Koil Street" 3 2021-05-07
9 116 "Chepauk" "Chepauk" "Nallathambi Street" 3 2021-05-07
9 117 "T.Nagar" "South Boag Road Slum" "Chevalier Shivaji Ganesan Road" 3 2021-05-07
9 117 "T.Nagar" "T.Nagar" "Saravana Streeet" 3 2021-05-07
9 117 "Teynampet" "Teynampet" "Anna Salai" 3 2021-05-07
9 117 "T.Nagar" "T.Nagar" "New Boag Road" 3 2021-05-07
9 118 "Royapettah" "Royapettah" "Srinivasaperumal Sannathi I Street" 7 2021-05-07
9 118 "Teynampet" "Teynampet" "T.T.K Road" 3 2021-05-07
9 119 "Royapettah" "Royapettah" "Avvai Shanmugam Salai Alias Llyods Road" 5 2021-05-07
9 119 "Royapettah" "Royapettah" "Saiva Muthiah Mudali 1st Street" 3 2021-05-07
9 119 "Mylapore" "Bishop Wallaers Avenue" "Bishop Wallers Avenue West" 3 2021-05-07
9 119 "Royapettah" "Balaji Nagar" "Balaji Nagar 1st. Street" 3 2021-05-07
9 119 "Royapettah" "Royapettah" "Antony  Street" 3 2021-05-07
9 121 "Mylapore" "Mylapore" "Veeraperumal Street" 5 2021-05-07
9 121 "Mylapore" "Mylapore" "Chidhambarasamy 2nd Street" 3 2021-05-07
9 122 "Teynampet" "Teynampet" "Cenatoph Road" 4 2021-05-07
9 122 "Teynampet" "Ganesapuram" "Rathna Nagar" 3 2021-05-07
9 123 "Mylapore" "Mylapore" "Dr. Radhakrishnan Road" 4 2021-05-07
9 123 "Raja Annamalai Puram" "Raja Annamalai Puram" "Canal Bank Road" 4 2021-05-07
9 123 "Alwarpet" "Alwarpet" "St. Marys Road" 4 2021-05-07
9 123 "Alwarpet" "Srilafthi Colony" "Srilafthi Colony" 3 2021-05-07
9 123 "Raja Annamalai Puram" "Raja Annamalai Puram" "Raja Annamalaipuram 1st Main Road" 3 2021-05-07
9 123 "Mylapore" "Saibaba Colony  Beemannapettai" "Narasimhapuram" 3 2021-05-07
9 123 "Alwarpet" "Abiramapuram" "Prithivi Avenue" 3 2021-05-07
9 124 "Mylapore" "Kutchery Road" "Kutchery Lane" 5 2021-05-07
9 124 "Mandavelipakkam" "Mandavelipakkam" "St. Marys Road" 3 2021-05-07
9 124 "Mylapore" "Mylapore" "Adam Street" 3 2021-05-07
9 124 "Mylapore" "Mylapore" "Solaiappan Street" 3 2021-05-07
9 124 "Mylapore" "Pattunoolkaran Thottam" "Pattunoolkaran Thottam 2nd Lane" 3 2021-05-07
9 124 "Mylapore" "Mylapore" "Thatchi Arunachalam Street" 3 2021-05-07
9 124 "Mylapore" "Mylapore" "Chitrakulam South Street" 3 2021-05-07
9 124 "Mylapore" "Mylapore" "Abraham Street" 3 2021-05-07
9 125 "Mylapore" "Mylapore" "Devadi Street" 4 2021-05-07
9 125 "Mylapore" "Karaneeswararpuram" "Prof. Sanjeevi Street" 4 2021-05-07
9 125 "Mylapore" "Karaneeswararpuram" "Peyandi Amman Koil Street" 3 2021-05-07
9 126 "Mandavelipakkam" "Mandavelipakkam" "4th Trust Cross Street" 5 2021-05-07
9 126 "Mandavelipakkam" "Mandavelipakkam" "Arunachalam Street" 4 2021-05-07
9 126 "Raja Annamalai Puram" "Mandavelipakkam" "Periyapalli Street" 3 2021-05-07
10 127 "Virugambakkam" "Sai Nagar" "1 Main Road - Sai Nagar" 3 2021-05-07
10 128 "Virugambakkam" "Nesapakkam" "Pillaiyar Koil Street" 6 2021-05-07
10 128 "Virugambakkam" "Avm Avenue" "2nd Street - Avm Avenue" 3 2021-05-07
10 128 "Koyambedu" "Koyambedu" "Kaliamman Koil Street" 3 2021-05-07
10 128 "Nesapakkam" "Nesapakkam" "Periyar Nagar Raman Street" 3 2021-05-07
10 128 "Virugambakkam" "Lakshmi Nagar" "1st Street - Lakshmi Nagar" 3 2021-05-07
10 130 "Vadapalani" "Vadapalani" "N.S.K Salai" 7 2021-05-07
10 130 "Vadapalani" "Vadapalani" "Sivan Koil South Street" 3 2021-05-07
10 130 "Vadapalani" "Alagiri Nagar" "Alagiri Nagar Iv Street" 3 2021-05-07
10 130 "Vadapalani" "Alagiri Nagar" "Alagiri Nagar Vi Street" 3 2021-05-07
10 130 "Vadapalani" "Vadapalani" "Lakshmipuram" 3 2021-05-07
10 130 "Vadapalani" "Andavar Nagar" "Andavar Nagar I Street" 3 2021-05-07
10 131 "K.K.Nagar" "K.K.Nagar" "P.T. Rajan Road" 5 2021-05-07
10 131 "Saligramam" "Vijayaraghavapuram" "Vijayaraghavapuram 3rd Street" 3 2021-05-07
10 131 "Saligramam" "Sathya Garden" "V.V.Giri Street Sathya Garden" 3 2021-05-07
10 131 "K.K.Nagar" "K.K.Nagar I Sector" "K.K.Nagar I Sector 6th Street" 3 2021-05-07
10 132 "Ashok Nagar" "Ashok Nagar" "Manthoppu Colony EastPrivate" 5 2021-05-07
10 132 "Ashok Nagar" "Ashok Nagar" "48th Street" 3 2021-05-07
10 132 "Ashok Nagar" "Ashok Nagar" "54th Street" 3 2021-05-07
10 132 "Ashok Nagar" "Ashok Nagar" "10th Avenue" 3 2021-05-07
10 132 "Ashok Nagar" "Ashok Nagar" "Vii  Avenue" 3 2021-05-07
10 132 "Ashok Nagar" "Kanniappa Nagar" "86th Street" 3 2021-05-07
10 133 "Kodambakkam" "Rangarajapuram" "Vathiyar Thottam 2nd Street" 3 2021-05-07
10 134 "Kodambakkam" "Rangarajapuram" "Baskara Street" 5 2021-05-07
10 134 "Kodambakkam" "Rangarajapuram" "Rangaraja Puram  !!Nd Street" 3 2021-05-07
10 134 "Kodambakkam" "Kodambakkam" "Akbarabad I Street" 3 2021-05-07
10 134 "Kodambakkam" "Rangarajapuram" "Rangaraja Puram Main Road" 3 2021-05-07
10 134 "Kodambakkam" "Kodambakkam" "Govindaraju Street" 3 2021-05-07
10 135 "West Mambalam" "West Mambalam" "Kuppaiah Street" 4 2021-05-07
10 135 "West Mambalam" "West Mambalam" "Brindavan Street T.N.S.C.B. Tenements 1to 13 Lanes" 3 2021-05-07
10 135 "West Mambalam" "West Mambalam" "Baroda Street" 3 2021-05-07
10 135 "West Mambalam" "West Mambalam" "Umapathy Street" 3 2021-05-07
10 135 "West Mambalam" "West Mambalam" "Venkatachalam Street" 3 2021-05-07
10 136 "T.Nagar" "T.Nagar" "Bazullah Road" 3 2021-05-07
10 138 "K.K.Nagar" "Bharathidasan Colony" "Bharathidasan Colony 7th Street" 5 2021-05-07
10 138 "Jafferkhanpet" "Jafferkhanpet" "Pillayar Koil Street" 5 2021-05-07
10 138 "K.K.Nagar" "K.K.Nagar" "Anna Main Road" 3 2021-05-07
10 138 "Jafferkhanpet" "Ganga Nagar" "Ganga Nagar Iv Street" 3 2021-05-07
10 139 "Saidapet" "West Saidapet" "Perumal Koil Extn. Street" 3 2021-05-07
10 139 "Jafferkhanpet" "V.S.M. Garden" "V.S.M.Garden Street" 3 2021-05-07
10 139 "Saidapet" "West Saidapet" "Natarajan Street" 3 2021-05-07
10 141 "T.Nagar" "T.Nagar" "South West Boag Road" 4 2021-05-07
10 141 "T.Nagar" "T.Nagar" "Madley 2nd Street" 4 2021-05-07
10 141 "T.Nagar" "T.Nagar" "Sivaji Street" 3 2021-05-07
10 141 "Nandanam" "C.I.T. Nagar (East)" "C.I.T. Nagar Pandian Street" 3 2021-05-07
10 142 "Saidapet" "West Saidapet" "Subramania Mudali Street" 5 2021-05-07
10 142 "Saidapet" "West Saidapet" "Subramaniasamy Koil Street" 4 2021-05-07
10 142 "Saidapet" "Saidapet" "Dharamaraja Koil Street" 3 2021-05-07
10 142 "Saidapet" "West Saidapet" "Narayanasamy Ii Street" 3 2021-05-07
11 144 "MADURAVOYAL" "P.H. ROAD" "POLICE LINE" 5 2021-05-07
11 144 "MADURAVOYAL" "VEL NAGAR" "VEL NAGAR 7TH CROSS STREET" 4 2021-05-07
11 144 "MADURAVOYAL" "MMDA COLONY" "MMDA COLONY 4TH BLOCK IST MAIN ROAD" 3 2021-05-07
11 144 "MADURAVOYAL" "KAMATCHI NAGAR" "KAMATCHI NAGAR 3RD ST." 3 2021-05-07
11 145 "NERKUNDRAM" "NERKUNDRAM" "MANTHAIVELI 2ND STREET" 4 2021-05-07
11 146 "MADURAVOYAL" "PERUMAL KOIL STREET" "PERUMAL KOIL ST., ALAPAKKAM" 3 2021-05-07
11 147 "MADURAVOYAL" "KARTHIKEYAN NAGAR" "MEENATCHI ST KARTHIKEYAN NAGAR" 7 2021-05-07
11 147 "MADURAVOYAL" "PERUMAL KOIL STREET" "PERUMAL KOIL ST., ALAPAKKAM CROSS STREET" 4 2021-05-07
11 147 "MADURAVOYAL" "PALLAVAN NAGAR" "PALLAVAN NAGAR 1ST MAIN ROAD" 3 2021-05-07
11 147 "MADURAVOYAL" "KANTHASAMY NAGAR" "KANTHASAMY NAGAR 1ST ST" 3 2021-05-07
11 147 "MADURAVOYAL" "GANGA NAGAR" "GANGA NAGAR 3RD MAIN ROAD 2ND BLOCK" 3 2021-05-07
11 148 "NERKUNDRAM" "MEENACHIAMMAN NAG AR" "GANDHI STREET MEENACHIAMMAN NAGAR" 3 2021-05-07
11 148 "NERKUNDRAM" "ANBU NAGAR" "ANBU NAGAR MAIN ROAD" 3 2021-05-07
11 149 "VALASARAVAKKAM" "R.K.SALAI" "R.K.SALAI" 7 2021-05-07
11 149 "VALASARAVAKKAM" "RAMAKRISHNA NAGAR" "INDIRA STREET" 6 2021-05-07
11 149 "VALASARAVAKKAM" "VELAN NAGAR" "VELAN NAGAR 7TH STREET" 4 2021-05-07
11 149 "VALASARAVAKKAM" "SYNDICATE COLONY" "SYNDICATE COLONY" 3 2021-05-07
11 149 "VALASARAVAKKAM" "VELAN NAGAR" "GOPAL AVENUE" 3 2021-05-07
11 149 "VALASARAVAKKAM" "VENKATESWARA NAGAR" "VENGATESHVARA NAGAR" 3 2021-05-07
11 149 "VALASARAVAKKAM" "SAMBANTHAM NAGAR" "SAMBANTHAM NAGAR" 3 2021-05-07
11 150 "KARAMBAKKAM" "DEVI PARASAKTHI NAGAR" "DEVI PARASAKTHI NAGAR STREET" 3 2021-05-07
11 151 "PORUR" "POOTHAPEDU" "SETHURAMA IYER STREET" 3 2021-05-07
11 152 "VALASARAVAKKAM" "S.V.S. NAGAR" "S.V.S. NAGAR" 4 2021-05-07
11 153 "PORUR" "UDAYA NAGAR" "UDAYA NAGAR EX. MANIKANTAN 2ND STREET" 6 2021-05-07
11 153 "PORUR" "AMBAL NAGAR" "AMBAL NAGAR KURUNJI STREET" 6 2021-05-07
11 153 "PORUR" "BALAMUGUGAN NAGAR" "BALAMURUGAN NAGAR RAJIV STREET 1ST LANE" 3 2021-05-07
11 153 "PORUR" "SAKTHI NAGAR" "SAKTHI NAGAR PARVATHY AVENUE" 3 2021-05-07
11 153 "PORUR" "SAKTHI NAGAR" "SAKTHI NAGAR GANESH AVENUE 6TH STREET" 3 2021-05-07
11 153 "PORUR" "SAKTHI NAGAR" "SAKTHI NAGAR GANESH AVENUE 8TH STREET" 3 2021-05-07
11 154 "RAMAPURAM" "BALAMBIGAI NAGAR" "BALAMBIGAI NAGAR 4TH STREET" 4 2021-05-07
11 154 "RAMAPURAM" "VENKATESHWARA NAGAR" "VENKATESHWARA NAGAR 1ST MAIN ROAD" 3 2021-05-07
11 155 "RAMAPURAM" "MICHAEL GARDEN" "MICHAEL GARDEN HARIHARAN STREET" 5 2021-05-07
11 155 "RAMAPURAM" "KALASANTHAMMAN KOIL" "Navis Subhamangal Apartment" 4 2021-05-07
